Authors,Title,Year,Source title,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Source
"Khalil H.A.E.E., Khalil E.E.","Energy efficiency in the urban environment",2015,"Energy Efficiency in the Urban Environment",6,"10.1201/b18098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950151162&doi=10.1201%2fb18098&partnerID=40&md5=e0f08acd5eb2746bb24b02f4bdf981e6","Energy Efficiency in the Urban Environment is a study of energy crisis, urbanisation, and climate change, as well as a discussion of how to combat these global challenges. With a special focus on Egypt, this book addresses the macroscale of urbanism from the perspective of city dwellers’ quality of life, and explores the microscale of buildings and the perspective of ensuring indoor air quality within the boundaries of energy efficiency. Offering an integrated view of energy systems and urban planning supported by extensive data, references, and case studies, this text: • Examines the energy efficiency performance of cities following sustainable urbanism principles • Investigates how informal areas in developing countries achieve sustainable development • Presents energy-efficient urban planning as a tool for improving city energy performance • Proposes the development of a common procedure for obtaining an energy performance certificate • Calculates the energy performance of buildings, accounting for heating/cooling systems and other variables Energy Efficiency in the Urban Environment demonstrates the importance of implementing an energy performance directive to aid energy savings in large buildings and set regulations for energy-efficient designs based on standard calculation methods. This book provides engineers working with sustainable energy systems, urban planners needing information on energy systems and optimisation, and professors and students of engineering, environmental science, and urban planning with a valuable reference on energy sustainability. © 2015 by Taylor & Francis Group, LLC.",,Book,Scopus
"Frankhauser P.","From fractal urban pattern analysis to fractal urban planning concepts",2015,"Computational Approaches for Urban Environments",11,"10.1007/978-3-319-11469-9_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940377225&doi=10.1007%2f978-3-319-11469-9_2&partnerID=40&md5=34bc7166c9a9b183e0f1b20f8ca1cd58","Fractal geometry can be used to develop a multiscale approach to investigate the spatial organization of urban fabrics. First, the concepts behind fractal reference models are introduced so as to provide a better understanding of the results obtained from empirical analyses of urban patterns. Then, different methods for conducting fractal analyses are presented and the results obtained for urban patterns are discussed. It turns out that, despite their irregular appearance, urban patterns are often organized by an inherent fractal order principle, at least across a certain range of scales. More detailed analysis of the findings reveals links between these fractal properties and the historical contexts in which cities or urban districts developed. The influence of specific urban planning concepts on fractal behavior may also be identified, whereas the national context has less of a hold. Urban fabrics emerge from complex interactions among various types of decision makers and are, in most cases, the outcome of a self-organizing process. However, by considering particular features of such urban fabrics and by comparing them with social demand and against certain planning concepts, a new planning concept can be proposed based on fractal logic, but intended for the sustainable development of metropolitan areas without excluding periurbanization. Software tools are presented for developing and evaluating scenarios for further urbanization of metropolitan areas. © Springer International Publishing Switzerland 2015.","Fractal analysis of urban patterns; Fractal planning; Sustainable development; Urban modeling",Book Chapter,Scopus
"Acharjee S.","Urban land use and geohazards in Itanagar, Arunachal Pradesh, India: The need for geotechnical intervention and geoethical policies in urban disaster resilience programmes in a changing climate",2015,"Geological Society Special Publication",1,"10.1144/SP419.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937202624&doi=10.1144%2fSP419.15&partnerID=40&md5=fb2d523fb01ae9afbe608aef4993638f","The capital city, Itanagar in Arunachal Pradesh, India, is exposed to multiple geohazards as it is located both in a region which experiences extreme physical phenomena due to changing climate, and in the tectonically active Eastern Himalaya. The geohazards in Itanagar include landslides, flash floods, soil erosion and earthquakes. Due to rapid and haphazard growth in urban land use, the city' residents have been increasingly exposed to these geohazards over the past two decades. The high decadal growth rate of just over 111% shown in the 1991-2001 censuses has introduced many challenges with respect to the capital city's development planning, and geoscientists are warning of land suitability and stability in terms of rock types, soil, slope, geomorphology and groundwater conditions in their scientific communications. The present condition of the city has raised issues of immediate concern related to effective hazard management. The vulnerability of existing urban land use to landslides, flash floods and soil erosion is increasing steadily, and Itanagar needs to become a disaster-resilient hill city. Experts agree there is therefore a need for appropriate engineering geology intervention as well as the development of geoethical policies in sustainable development planning of the city, which could be achieved by using a strategic urban plan through community participation and awareness generation under the Itanagar Urban Disaster Risk Reduction (UDRR) programme. © 2015 The Author(s).",,Article,Scopus
"Schmale J., von Schneidemesser E., Dörrie A.","An integrated assessment method for sustainable transport system planning in a middle sized German city",2015,"Sustainability (Switzerland)",16,"10.3390/su7021329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923184160&doi=10.3390%2fsu7021329&partnerID=40&md5=f4c31e9cb59b6cfd91032a53c9bd11fe","Despite climate change mitigation and sustainability agendas, road transport systems in Germany and the resulting environmental burden are growing. Road transport is a significant source of emissions in urban areas and the infrastructure has a significant impact on the urban form. Nevertheless, mobility is a fundamental requirement for the satisfaction of the human desire to socially and economically engage in society. Considering these realities and the desire for sustainable development in a growing city (Potsdam, Germany), an integrated assessment methodology was co-developed among scientists and practitioners to prioritize a suite of transport-related measures. The methodology reflects the city's qualitative and quantitative goals to improve public transport and promote sustainability, capturing synergies in categories that include environmental considerations as well as road safety, eco-mobility, and quality of life. This approach applies a multi-criteria analysis (MCA) to derive a practically relevant solution for the local traffic and mobility problems that fosters ownership and accountability of all involved. This paper reflects on the process of developing the MCA, and the different aspects that were found important and required consideration during the process. Recommendations on specific traffic-related measures and the assessment of their effectiveness are not given. The aim is that such process information could foster greater collaboration within city departments and similar transdisciplinary efforts. © 2015 by the authors.","Air quality; Climate; Integrated assessment; Multi-criteria analysis; Sustainable urban transport; Transdisciplinary",Article,Scopus
"Günther H.-O., Kannegiesser M., Autenrieb N.","The role of electric vehicles for supply chain sustainability in the automotive industry",2015,"Journal of Cleaner Production",44,"10.1016/j.jclepro.2014.11.058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922981219&doi=10.1016%2fj.jclepro.2014.11.058&partnerID=40&md5=bad4ab26f527c9877fbdecbf275a79d5","Electric vehicles are perceived as key technology in the automotive industry to contribute to sustainable development with lower greenhouse gas emissions, less air pollution for citizens and new job opportunities with positive social impact. So far the impact of electrified powertrains on the automotive industry supply chain sustainability and the development of the passenger car fleet have not been investigated in an integrated way. In our study, we focus on the long-term industry supply chain design end-to-end from the raw material exploration down to vehicle sales including the vehicle usage phase as well as reverse supply chain activities. Specifically, we address the long-term dynamics in the industry supply chain together with the fleet and powertrain development towards 2030 from a global perspective with a special focus on Germany and China. Based on industry data and using a sustainable supply chain optimization framework covering economic, environmental and social objectives, the study analyzes where jobs could be created or cut down, how total emissions in the supply chain including the usage phase of passenger cars could be reduced and how supply chain wide costs would develop. In addition, the impact of alternative market and technology scenarios as well as governmental regulations on the mix of powertrains in the vehicle fleet is investigated. © 2014 Elsevier Ltd.","Automotive industry; Electric vehicles; Sustainable supply chain",Article,Scopus
"Sabnis G.M.","Future sustainable city the case of masdar city",2015,"Green Building with Concrete: Sustainable Design and Construction, Second Edition",1,"10.1201/b18613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053973271&doi=10.1201%2fb18613&partnerID=40&md5=76b6c11207caeca15d8d00af82028bd3","Masdar City was one of the most ambitious sustainable developments in the world in 2010. It aims to be one of the world’s most sustainable cities. The emirate of Abu Dhabi in the United Arab Emirates (UAE) has established its leadership position by launching Masdar, a different kind of energy company. Masdar is focused on developing commercially scalable, sustainable energy solutions by working with global partners to integrate new research with proven technologies into the development of efficient systems and processes that may be replicated globally. As a result, it is contributing to the search for solutions for some of mankind’s most pressing issues: energy security and climate change (Figure 9.1). © 2016 by Taylor & Francis Group, LLC.",,Book Chapter,Scopus
"Garau C., Masala F., Pinna F.","Benchmarking smart urban mobility: A study on Italian cities",2015,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",18,"10.1007/978-3-319-21407-8_43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960461625&doi=10.1007%2f978-3-319-21407-8_43&partnerID=40&md5=2013cb2e499485513e47d31dfcaba000","The sustainable development of transport systems has generated particular interest within the initiatives in the field of ‘smart cities’. This paper is part of current approaches to smart cities benchmarking and it focuses on the definition of a quantitative methodology, capable to evaluate urban mobility through a synthetic indicator of mobility. In this work, we propose a valid method for any city in the world, although its application focuses on the Italian context. This is because this paper shows a first phase of a broader research. © Springer International Publishing Switzerland 2015.","Quantitative analysis; Smart cities; Smart mobility index; Sustainable urban development",Article,Scopus
"Capitanio F., Di Falco S., Zucaro R., Zilberman D.","Italian agriculture in the context of climate change: The role of irrigation for sustainable development of rural areas",2015,"Rivista di Studi sulla Sostenibilita",,"10.3280/RISS2015-002011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978370347&doi=10.3280%2fRISS2015-002011&partnerID=40&md5=d37d9cecbc6c45dd29992267265f7105","The work starts from the analysis of the objectives of the new Common Agricultural Policy which provides a tight integration between the agricultural and the climate-environmental components and that identifies a proper and efficient management of water for irrigation as an important instrument for the protection of this resource and, at the same time, for the development of primary sector. After the evaluation of the importance of irrigation investments for the competitiveness of Italian agriculture, the report contains an overview of the impacts of climate change in agriculture and of the economic models to estimate such impact; than it reports an econometric analysis to estimate the role of irrigation for Italian agriculture. Data used came from the database FADN. They refer to observations at farms level for the period 1990-2010. The main results of the econometric analysis are that irrigation of fruit and vegetable crops is particularly relevant to the northeast of the country (with an increase in income estimated in the order of 14%), and, the relevance of the irrigation of arable crops is related to the whole country (even if the most important impact has been observed for the south of Italy and the islands where we observed an increase in income of about 12%). In the second part the paper analyzes irrigation management in the different river basin districts. The analysis, made by OTE, shows a different degree of efficiency of irrigation in relation to the main characteristics of crops areas: in the Padano district and in the district of Alpi Orientali, with reference to cereals and fruit, irrigation management seems to be characterized by a lower level of efficiency; same situation is presented in the district of Sicily with refers to the cultivation of cereals. A higher degree of efficiency and virtuous behaviors emerge with refer- ence to horticulture, floriculture and fruit in the districts Appenino Meridionale and Appennino e Settentrionale.","Climate change; Irrigation investments; River basin districts; Rural development programming; Water management; Water resource for agriculture",Article,Scopus
"De Albuquerque M.F.C.","The sustainable use of biodiversity and its implications in agriculture: The agroforestry case in the Brazilian legal framework",2015,"Legal Aspects of Sustainable Development: Horizontal and Sectorial Policy Issues",1,"10.1007/978-3-319-26021-1_30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957033814&doi=10.1007%2f978-3-319-26021-1_30&partnerID=40&md5=0b6382fc92b5b1be6c256914c8ce5193","Brazil is one of the biggest exporters of farm products and one of the most biologically diverse countries in the world. Nevertheless, agricultural expansion and the constant search for higher productivity are main factors leading to biodiversity loss. Thus, the promotion of rural sustainable development is considered a major challenge for Brazilian agricultural policy. In this context, agroforestry system of production might represent a viable solution, since it promotes biodiversity conservation without jeopardizing farm output. However, the complexity of the system may represent an obstacle to its legal implementation. Hence, this paper aims to analyse whether the Brazilian legal framework is well enough structured to implement this system in all its complexity. More widely, this research is seeking solutions to the conflict between traditional farming methods and the biodiversity conservation imperative in Brazil. In order to assess these issues question applied research was implemented and supported by an in-depth literature and legislation review. Amongst the results, this paper shows that according to the green economy’s theory of strong sustainability, the agroforestry way of production represent a sustainable agricultural system because the quality and the quantity of each component of the natural stock is maintained in its original state. Nevertheless, this paper concludes that, regarding the Brazilian context, the potential of the agroforestry systems is constraint by the lack of supportive regulatory framework. © Springer International Publishing Switzerland 2016.","Agroforestry system; Brazilian legislation; Sustainable agriculture",Book Chapter,Scopus
"Rendón M.-L., Bidwell S.","Success in progress? tourism as a tool for inclusive development in Peru’s Colca Valley",2015,"Tourism in Latin America: Cases of Success",3,"10.1007/978-3-319-05735-4_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944565608&doi=10.1007%2f978-3-319-05735-4_12&partnerID=40&md5=a05a49831c61c10507114e9c4520268a","In contemporary Peru, high expectations have been set for tourism as an economic activity that can contribute to inclusive development by offering an alternative to extractive industries and providing new opportunities to historically marginalized populations, particularly in the rural sierra. We provide a historical overview of criteria for “success” in tourism and note that those criteria associated with coordinated planning and the effective incorporation of local populations in the tourism value chain are currently considered most important by governmental and other actors in Peru. The case study takes place in the Colca Valley in southern Peru, a mainstream and increasingly popular destination. We do not claim this case to be an unmitigated “success” but describe the benefits obtained from tourism by local populations in the districts of Cabanaconde, Tapay and Sibayo, while also noting their respective failures or shortfalls. We suggest that for the positive aspects to be disseminated more widely, and problems to be addressed, there needs to be effective spaces for participation, dialogue and decision-making by different actors. At present there are a number of impediments to this, which ultimately relate to deep-seated problems in the Peruvian society and economy. Thus, there is no straightforward pathway to “successful” tourism in Peru; rather, by opening spaces amenable to social and economic participation by local populations, tourism can be one part of a process of change towards more inclusive and sustainable development. © Springer International Publishing Switzerland 2015.","Community-based tourism; Entrepreneurship; Inclusive development; Partnership; Peru",Book Chapter,Scopus
"Mitrofanenko T., Muhar A., Penker M.","Potential for applying intergenerational practice to protected area management in mountainous regions",2015,"Mountain Research and Development",3,"10.1659/MRD-JOURNAL-D-14-00080.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924814799&doi=10.1659%2fMRD-JOURNAL-D-14-00080.1&partnerID=40&md5=c7756314825c539d7238386a21ff3736","One way of preserving the natural and cultural diversity of mountain areas and supporting their sustainable development is the establishment of protected areas. The scientific literature acknowledges the importance of participation by local stakeholders and of considering social cohesion in protected area management. Intergenerational practice has been shown to enhance participation and improve social cohesion; however, its potential role in natural resource management has not been considered by the research community. This paper explores the potential for integrating intergenerational practice into protected area management in mountainous regions, guided by 3 research questions: What challenges of protected area management could benefit from intergenerational practice? How can intergenerational practice help to address these challenges? And how could intergenerational practice be more strongly integrated into current protected area management? The paper focuses on selected management challenges, mostly related to the development function of protected areas, and suggests intergenerational practice solution pathways for each challenge, derived from qualitative content analysis of the literature, interviews with protected area and regional development experts, and participation in the project Big Foot: Crossing Generations, Crossing Mountains, which tested intergenerational learning approaches in 3 rural municipalities-one each in Bulgaria, Greece, and Italy. Recommendations are proposed for integrating intergenerational practice into protected area management policy and practice at the global, regional, and local levels. © 2015 International Mountain Society.","Bulgaria; Greece; intergenerational learning/protected area management; Intergenerational practice; Italy; mountain regions",Article,Scopus
"Steele M.Z., Shackleton C.M., Uma Shaanker R., Ganeshaiah K.N., Radloff S.","The influence of livelihood dependency, local ecological knowledge and market proximity on the ecological impacts of harvesting non-timber forest products",2015,"Forest Policy and Economics",20,"10.1016/j.forpol.2014.07.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919463088&doi=10.1016%2fj.forpol.2014.07.011&partnerID=40&md5=8dce2f04c8a5a91cccaf90047d65899d","It is well established that non-timber forest products make significant contributions to rural incomes throughout most of the developing world. NTFP use frequently raises concerns about the sustainability of, or ecological impacts associated with, NTFP harvesting, as well as local contextual factors which may limit or reduce the impacts. Here we test the conceptual model first advanced by Uma Shaanker et al. (2004) relating to the factors that may limit or exacerbate the ecological impacts associated with NTFP harvesting. These were the extent of local dependence on NTFPs, the degree of marketing and the level of local ecological knowledge. Data were collected via household questionnaires and ecological surveys of woody plants from eight villages throughout South Africa. We found no significant relationships between measures of ecological impact with local ecological knowledge or market proximity and engagement. There was a strong positive relationship between ecological impacts and NTFP dependency as indexed through mean annual direct-use value for NTFPs. This indicates that the higher the dependency and demand for NTFPs, the greater is the possibility of high impacts to the local environment. However, other contextual drivers not included in the original Uma Shaanker et al. (2004) model may also play a role, particularly the strength of local resource governance institutions. © 2014 Elsevier B.V.","Communal; Direct-use value; Governance; Management; Open access; South Africa",Article,Scopus
"Greco I., Cresta A.","A smart planning for smart city: The concept of smart city as an opportunity to re-think the planning models of the contemporary city",2015,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",12,"10.1007/978-3-319-21407-8_40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982202450&doi=10.1007%2f978-3-319-21407-8_40&partnerID=40&md5=82e3a22b75e147fc63bd61952ab6d2bc","A “smart city” is generally meant as a technologically advanced cities, capable of joining “competitiveness” and “sustainability”, by integrating different dimensions of development (economic, mobility, environment, people, living and governance), becoming self-sufficient. A broad definition that suggested different and varied visions, from which are derived identification systems and different classifications of Smart cities. The paper part from a reflection, already started by the time the authors, on the theme of “Smart City” as “Senseable city”, which means to focus the discussion no more on “how cities can be smarter”, but on “how intelligent technologies can lead us to rethink the patterns of urban development by making them fair and inclusive, as well as efficient and sustainable”. About, the paper tries to explore a new field of research related to the relationship between urban planning and smart city. The Smart city is certainly an opportunity to re-think the contemporary city in an innovative way, with systems of resource management in the city, aimed at improving the quality of life with respect to which the processing of integrated strategic planning is a key requirement for sustainable development of the city. The reference is timely to the European initiative FP7-ENERGY-2012-SMARTCITIES which provides specific actions dedicated to urban planning as a basis for the construction of the Smart Cities. The initiative includes a longterm vision and refers to an urban planning in able to manage, direct and govern energy policies. © Springer International Publishing Switzerland 2015.","Energy policies; Smart city; Urban development; Urban planning",Article,Scopus
"Farkic J., Peric D., Lesjak M., Petelin M.","Urban walking: Perspectives of locals and tourists",2015,"Geographica Pannonica",4,"10.5937/GeoPan1504212F","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976310843&doi=10.5937%2fGeoPan1504212F&partnerID=40&md5=3bd2f61f1ad906d450835025612ead31","Urban planners and architects have done extensive research on walkability: what it means and how it correlates with urban design and quality of life of the locals, however, it has been hitherto neglected from the aspect of tourism studies. Many cities worldwide are or tend to be walkable as this leads to more sustainable and prosperous communities. In addition, walking-friendly environments greatly cater for leisure and tourism, as in many cities, walking is an integral part of tourist experience. Therefore, tourism industry can be of tremendous help for the city authorities in understanding walkers' needs and experiences. Taking into account both the locals and tourists, this research sought to: (1) determine the most frequently utilised modes of transportation in Novi Sad in Serbia and Koper in Slovenia; (2) assess thier reasons for walking and perception of the quality of pedestrian infrastructure; and (3) evaluate the psychometric properties of the questionnaire designed for the purpose of this study. The results show that the great majority of respondents walk in these two cities. The locals walk primarily to achieve physical fitness, whereas tourists walk primarily to explore the urban spaces. This makes more space for tourism as it combines a competitive supply able to meet visitors' expectations with a positive contribution to the sustainable development of cities and well-being of their residents. Furthermore, this study contributes to emphasising walking as a sustainable form of mobility in urban environment and can be the impetus for profiling Novi Sad and Koper as walking-friendly cities.","Pedestrian infrastructure; Quality of life; Urban tourism; Walkability; Walking",Article,Scopus
"Liu Z.-H., Lee Y.-J.","A method for development of ecomuseums in Taiwan",2015,"Sustainability (Switzerland)",9,"10.3390/su71013249","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949208607&doi=10.3390%2fsu71013249&partnerID=40&md5=fad9d629005dde397a7bd9ddc1d2c16e","One component of the new museology is the ecomuseum, which is intended to preserve cultural/natural heritage and the local landscape in situ, and involves community participation and needs associated with community development. Since the ecomuseum concept originated in Western Europe, ecomuseums must be adapted or localized to various socio-economic environments. In the 2000s, two mining ecomuseums were established in New Taipei City-the Gold Museum and the Houtong Coal Mine Ecological Park. In the early 2010s, two more ecomuseums were established-the Daxi Wood Art Ecomuseum and the Togo Art Museum. More than the mining ecomuseums, the Daxi Wood Art Ecomuseum emphasized community participation and the vision of the Togo Art Museum was led by the community. Based on an analysis of the Houtong Coal Mine Ecological Park, the Daxi Wood Art Ecomuseum and the Togo Art Museum, this study elucidates the various mechanisms of the development of ecomuseums in Taiwan. Ecomuseums should be interconnected with the community and the environment. The three major functions of ecomuseums (community participation, local development, and in-situ preservation) can promote sustainable development. This study uses the ""creativity triangle"" concept with a three-year cycle of development as an analytical tool. The concept was modified to include three stages of development, which are ""estimation"", ""preparation"", and ""operation""; six steps and 11 tasks are proposed. Despite the unique circumstances of each ecomuseum, this study provides an overview of the development processes and provides a basis for making recommendations for establishing other ecomuseums in Taiwan. © 2015 by the authors.","Community participation; Ecomuseum; In-situ preservation; Local development",Article,Scopus
"Lee C.K.C., Levy D.S., Yap C.S.F.","How does the theory of consumption values contribute to place identity and sustainable consumption?",2015,"International Journal of Consumer Studies",17,"10.1111/ijcs.12231","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945257045&doi=10.1111%2fijcs.12231&partnerID=40&md5=a990e3848c48b16be4c1fd14be8f63d4","The importance of consumers' role in sustainable consumption is reflected in the vision of the Sustainable Development Education Panel: To educate consumers to make informed consumption decisions, to take responsibility for their actions and to realize the impact of consumption decisions on future generations. However, educating and informing consumers alone is unlikely to change deeply entrenched unsustainable consumption behaviour. A multi-faceted approach is required - enforcing sustainable development initiatives through legislation, promoting corporate social responsibility programs on the part of business, and (most importantly), supporting communities that engage in sustainable consumption. This study examines the proposition that individuals who identify with their community (i.e. the residential suburb or a locality where identity is understood geographically) are more likely to engage in sustainable consumption. Specifically, it examines how consumption value (i.e. the perceived value of living in a particular residential suburb) contributes to place identity and to environmental attitudes and sustainable consumption behaviour. Structural equation modelling is used to verify the conceptual model using data from a telephone survey of 561 residents from two inner city suburbs in Auckland, New Zealand. The results support the proposition that environmental attitude and sustainable consumption behaviour is enhanced by consumption values through place identity. Residents who enjoy living in their community, value a clean and healthy environment and believe their suburbs are unique tend to develop a stronger identity with their residential suburb, and are more positive towards sustainable consumption. The results have important implications for social marketers, property marketers and city councils who strive to encourage sustainable consumption among its citizens. © 2015 John Wiley & Sons Ltd.","Consumption values; Environmental attitude; Place identity; Structural equation modelling; Sustainable consumption",Article,Scopus
"Holden M., Li C., Molina A.","The emergence and spread of ecourban neighbourhoods around the world",2015,"Sustainability (Switzerland)",14,"10.3390/su70911418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945219214&doi=10.3390%2fsu70911418&partnerID=40&md5=28900b2f162292fa9b29bd9902798bba","In modern times, efforts to construct sustainable alternative neighbourhood scale developments date to isolated voluntary initiatives in 1970s Europe and the United States. Since about 2006, they have increased rapidly in popularity. They now go by many names: ecodistricts, écoquartiers, eco-cities, zero/low-carbon/carbon-positive cities, ecopolises, ecobarrios, One Planet Communities, and solar cities. They have become frames-sometimes the dominant frame-used to orient the construction of new pieces of a city in a growing number of countries. Despite numerous standardization efforts, the field of ecourban neighbourhood planning and practice lacks a consistent cross-cultural understanding of what constitutes meaningful ecourbanism in specific economic, political, ecological, social, and design-based terms. Ecourban neighbourhood projects also respond to strictly local challenges and opportunities and express themselves in fragmented ways in different contexts. This article presents an original typology of ecourbanism as the integration of seven extreme type principles. We developed this typology through an abductive approach, or the back and forth testing of observed practices with arguments advanced in theories of sustainable development, planning and urban studies. While ecourban neighbourhood developments by definition express integrative goals, this typology permits assessment of the extent to which outcomes are being achieved in terms of each specific principle. We define and present a limiting case for each of these extreme type principles. Rather than attempting to render different standards equivalent across national contexts, this typology-based approach to understand the outcomes of ecourban neighbourhood developments promises a means to facilitate orienting these developments toward higher levels of integration within a common set of principled boundaries, as they are developed around the world. © 2015 by the authors.","Eco-districts; Eco-urbanism; Green building; Sustainable neighbourhood development",Article,Scopus
"Lee S.C., Park I.-H., Kim B.S., Ha S.R.","Relationship between non-point source pollution and Korean green factor",2015,"Terrestrial, Atmospheric and Oceanic Sciences",3,"10.3319/TAO.2014.11.10.01(Hy)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935493929&doi=10.3319%2fTAO.2014.11.10.01%28Hy%29&partnerID=40&md5=213047dcd893fb3a7d2d6658d1afb7a0","In determining the relationship between the rational event mean concentration (REMC) which is a volume-weighted mean of event mean concentrations (EMCs) as a non-point source (NPS) pollution indicator and the green factor (GF) as a low impact development (LID) land use planning indicator, we constructed at runoff database containing 1483 rainfall events collected from 107 different experimental catchments from 19 references in Korea. The collected data showed that EMCs were not correlated with storm factors whereas they showed significant differences according to the land use types. The calculated REMCs for BOD, COD, TSS, TN, and TP showed negative correlations with the GFs. However, even though the GFs of the agricultural area were concentrated in values of 80 like the green areas, the REMCs for TSS, TN, and TP were especially high. There were few differences in REMC runoff characteristics according to the GFs such as recreational facilities areas in suburbs and highways and trunk roads that connect to major roads between major cities. Except for those areas, the REMCs for BOD and COD were significantly related to the GFs. The REMCs for BOD and COD decreased when the rate of natural green area increased. On the other hand, some of the REMCs for TSS, TN, and TP were still high where the catchments encountered mixed land use patterns, especially public facility areas with bare ground and artificial grassland areas. The GF could therefore be used as a major planning indicator when establishing land use planning aimed at sustainable development with NPS management in urban areas if the weighted GF values will be improved.","EMC; GF; LID; NPS management; REMC",Article,Scopus
"Chen H., Wu Q., Cheng J., Ma Z., Song W.","Scaling-up strategy as an appropriate approach for sustainable new town development? Lessons from Wujin, Changzhou, China",2015,"Sustainability (Switzerland)",11,"10.3390/su7055682","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934873521&doi=10.3390%2fsu7055682&partnerID=40&md5=6cae113830630fe71aa1454f23b87675","China has achieved rapid urbanization and unprecedented economic booming over the past three decades. Numerous cities and towns dreamed of cloning the miracles of Shenzhen and Pudong, Shanghai, in terms of their international development. However, inappropriate development strategies have meant that the majority of fast expanding urban suburbs or newly developed towns suffer a high ratio of vacant dwellings in real estate markets and a massive loss of farmland. The frequent exposure of these empty cities to mass media or the public has urged urban governments to impose fiscal austerity. These unexpected and negative consequences of urban development have explicit conflicts with sustainability. This paper aims to provide a political economy view of these unsustainable outcomes of new development. To achieve this, the processes and agendas of new city or town planning in Wujin District, Changzhou City, are analyzed and evaluated from the perspective of scale theory. Extensive interviews conducted with local politicians at different levels, planners, real estate agents and local residents facilitate the interpretation of these processes and agendas. It is argued that the legends of Shenzhen and Pudong, Shanghai originate from a modified neoliberal capitalism intervention at the right time and place, with which other peer cities are not comparable. It is concluded that the scaling-up strategy is not appropriate for the local new town development of Wujin, which has led to unsustainable outcomes-empty cities and towns-and created important lessons for the sustainable development of Chinese cities. © 2015 by the authors; licensee MDPI, Basel, Switzerland.","China; Local new town; Neoliberal capitalism; Scaling-up strategy; Sustainable development; Wujin",Article,Scopus
"Emodi N.V., Boo K.-J.","Sustainable energy development in Nigeria: Overcoming energy poverty",2015,"International Journal of Energy Economics and Policy",8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927941574&partnerID=40&md5=9535d230c65ba916c1ef8bb845c5b6a0","Energy availabilty is crucial for the economic growth of any nation in the world today. Access to clean, affordable and reliable energy are necessities in achieving a sustainable development in the modern world. Energy poverty in a country can be said to be a situation where its citizens lack electric power to meet even their own basic needs such as lighthing and cooking. Nigeria, as a country described as the “giant of Africa and the most populated black nation in the world still faces the crisis of energy poverty. Nigeria is blessed with an abundant energy resources of both fossil fuels and renewable energy (RE), but the main challege is the country’s inability to adequately and efficiently utilize these energy resources. This lack of efficent energy utilization has led to the near depletion of the fossil fuel resources within the country’s boarder and the energy crisis afflicting Nigeria is expected to be on the rise if the government does not act immediately by the diversification of country’s energy sources and exploit the abundant natural renewable resources avaliable in the country. This paper reviews the standpoint of efficent energy management with strategic concentration on the demand side energy savings and RE resource potential in Nigeria to ensure sustainable development. The energy situation in the country is reviewed with the consumption parttern of the various fossil fuel resources in the country. The paper also examined the various RE potentials, locations and present ways in which they can be harnessed for useful and uninterrupted energy supply. Some effective strategies and energy policy are presented in order to overcome the energy poverty situation in Nigeria. © 2015, Econjournals. All Rights Reserved.","Energy poverty; Energy savings; Nigeria; Renewable energy; Sustainable energy development",Article,Scopus
