Authors,Title,Year,Source title,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Source
"Czech P., Turoń K., Sierpiński G.","Development of the Bike-Sharing System on the Example of Polish Cities",2018,"Lecture Notes in Networks and Systems",1,"10.1007/978-3-319-64084-6_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063144387&doi=10.1007%2f978-3-319-64084-6_15&partnerID=40&md5=4dc3706f109a422909eeecca06969cc0","The work was dedicated to the application of the concept of a system of urban public bicycle as an alternative means of transport in Polish cities. Authors presented operating systems on Polish territory, then referred to the usage statistics by individual customers self-service bike–sharing. They showed differences in the functioning and availability of systems and presenting in detail the principle of bike reservation by Wavelo system that is functioning in Cracow. The article also presents the advantages and disadvantages of the bike-sharing system. The aim of the study was to present the concept of self-service public bicycle rental system in Poland and its availability, popularity and prospects for future development. © 2018, Springer International Publishing AG.","Bike-sharing system; Bike-sharing system in poland; Sustainable development; Urban logistics; Urban mobility solutions",Book Chapter,Scopus
"Frank A.I., Silver C.","Conclusions",2018,"Urban Book Series",,"10.1007/978-3-319-55967-4_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060715382&doi=10.1007%2f978-3-319-55967-4_22&partnerID=40&md5=f777c0940e3280624a38e7d6693634b3","This concluding chapter summarizes insights from the selected national and regional case studies on the development and change of planning education. Establishing education programs, which are independently recognized, has been a slow process which is ongoing. In parallel, the threat of program closures remains despite the widespread recognition by international bodies such as UN-Habitat of the field’s contributions to making cities sustainable and liveable. The review also revealed that despite nation-specific professional requirements, common pedagogies and distinctive profiles of education programs are emerging. In order to progress and secure the future of planning education programs, we recommend that academics and planners (a) re-engage in espousing the value of planning to the general public, (b) further develop interdisciplinary competencies—a major strength of the field, and (c) remain adaptive. © Springer International Publishing AG 2018.","Curriculum adaptation; Disciplinary identities; New Urban Agenda; Planning education; Sustainable Development Goals; Trends",Book Chapter,Scopus
"Raju K.V., Ravindra A., Manasi S., Smitha K.C., Srinivas R.","Urban environmental governance: Global experience",2018,"Urban Book Series",,"10.1007/978-3-319-73468-2_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060615756&doi=10.1007%2f978-3-319-73468-2_2&partnerID=40&md5=51a920b84e89cdf8b08f534c30af9648","This chapter is intended to present strategic approaches and an overview of urban environmental governance from global perspective. It provides a brief overview of the evolution of global environmental governance concomitantly the interface with urban transformation. The chapter briefly discusses the complex issues associated with environment from a global economic growth and urbanisation lens. This evolution is related to environmental governance in terms of practice with a broader context of sustainable development which was initially associated with developed countries and later by developing countries. Further, the chapter proceeds to highlight the nexus between ‘urbanisation’ and ‘environment’ in terms of how it has drastically changed the quality of urban life in India and argues that environmental issues are inextricably linked to urbanisation. © Springer International Publishing AG, part of Springer Nature 2018.","City; Ecological hazards; Environmental challenges; Environmental governance; Urban development; Urban poverty; Urbanisation",Book Chapter,Scopus
"Hou J., Song Y.","Compact development in Hong Kong",2018,"Vertical Urbanism: Designing Compact Cities in China",,"10.4324/9781351206839","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048689049&doi=10.4324%2f9781351206839&partnerID=40&md5=164755ee70ac13374c24d40053970f3b","Increasing world population has continually demanded intensive and sustainable development. However, problems come along with compact developments such as street canyon effect, overcrowdedness, insufficient greenery, and so forth. Some declare that there is an inherent tension between the notion of the compact city and people’s desire for a spacious, green, and quiet environment. This chapter explores the way to maintain positive relationship between the compact urban form and sustainability. Hong Kong has followed the high-rise, high-density, and intensive land use approach to development successfully during the twentieth century. The chapter introduces the history and the legal framework of development that has shaped Hong Kong’s compact form. It analyzes the approach and incentives that Hong Kong has utilized to achieve successful compact development. © 2018 selection and editorial matter, Zhongjie Lin and José L. S. Gámez; individual chapters, the contributors.",,Book Chapter,Scopus
"Imo C.K., Okoronkwo E., Ukoji V., Mbah C.","Postpartum sexual abstinence and its implications for under-five health outcome among childbearing women in South-East Nigeria",2018,"African Journal of Reproductive Health",1,"10.29063/ajrh2018/v22i4.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059828928&doi=10.29063%2fajrh2018%2fv22i4.11&partnerID=40&md5=5ec0961c8803a7315d10cba0cc2c16ec","Abstinence from sexual intercourse after childbirth is a common practice deeply rooted in the cultures of different communities, including Nigeria with varying duration. Despite the high level of postpartum abstinence in the South-east compared to other neighbouring regions of Nigeria, under-five mortality is relatively higher in the South-east. This paper examined postpartum sexual abstinence as a predictive factor for under-five health outcome in Abia State with data from a sample of 609 childbearing women within 15-49 years. The mean duration of postpartum abstinence was 3.1±1.5 months; shorter in rural than urban areas with 2.7±1.4 and 3.5±1.3 months, respectively. The months of abstinence from sexual activity after childbirth is significantly related to experiences of under-five mortality and childhood diseases (p<0.05). The qualitative data showed that period of abstinence from sexual activity after childbirth is rooted in culture and was alluded to have great influence on under-five health outcomes. It is concluded that most women resumed sexual activity early after childbirth mostly to secure their marriages which affect their under-five children‘s health. Proper guidelines on resumption of sexual activity after childbirth to avoid its negative effects on under-five health outcome should be instituted to facilitate the achievement of sustainable development. © 2018, Women's Health and Action Research Centre. All rights reserved.","Cultural practices; Health consequences; Reproductive health; Sexual behaviour",Article,Scopus
"Zenchanka V., Zenchanka S.","Teacher’s competences in sustainability during lifelong learning",2018,"World Sustainability Series",1,"10.1007/978-3-319-63534-7_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071428718&doi=10.1007%2f978-3-319-63534-7_2&partnerID=40&md5=6d001a8c58e7f61d60d92f1f25e361aa","Incheon Declaration considers lifelong learning (LLL) as a driving force for development and achievement the Sustainable Development Goals 2030. These goals and targets will stimulate actions over the next 15 years and will demand new teacher’s competences because some aspects of “green economy” and “circular economy” are the new not only for citizens and students but for teachers too. The aim of the article is to consider different competencies in sustainability required for teachers in their communication with students and colleagues and development of these competencies during LLL. Competences for strategic knowledge, practical knowledge, and collaborative clusters are considered in the article. The study focuses on the development of practical knowledge and collaborative competences which help teachers, university staff, and students in their communications during the increasing mobility process and research following the accession of the Republic of Belarus to the Bologna Process. © Springer International Publishing AG 2018.","Competences; Formal education; Informal education; Lifelong learning; Non-formal education",Book Chapter,Scopus
"Sarkheyli A., Sarkheyli E.","Smart megaprojects in smart cities, dimensions, and challenges",2018,"Smart Cities Cybersecurity and Privacy",1,"10.1016/B978-0-12-815032-0.00019-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067871900&doi=10.1016%2fB978-0-12-815032-0.00019-6&partnerID=40&md5=e56a0daf7c7f9e79d997ff2d9aa4026f","Smart cities providing a large amount of data and information in different dimensions make the complicated process of impact assessment and management of megaprojects feasible. The management and control of megaprojects as costly, long-term, and large-scale developments are critical to their success. In addition, they can facilitate data management in smart cities as they usually use new and innovative technologies, and can provide the integrable data. This chapter tries to propose a framework for megaprojects’ management in smart cities via reviewing the dimensions and the existing data categories and domains in smart cities to enable the megaprojects to smartly react to the risks; smartly manage the energy, service and space usage; and smartly control their footprint. Thus, the concept of smart megaprojects is introduced, and the related challenges in safety and security are discussed. © 2019 Elsevier Inc. All rights reserved.","Information management; Information security; Megaproject; Smart city; Sustainable development",Book Chapter,Scopus
"Hajduk S.","The smartness profile of selected European cities in urban management – A comparison analysis",2018,"Journal of Business Economics and Management",,"10.3846/jbem.2018.6358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059774060&doi=10.3846%2fjbem.2018.6358&partnerID=40&md5=c977bd1399b5af01bba3434c6ff50b13","The smart cities concept plays an important role in urban management worldwide as well as should be implemented with the participation of residents and with consideration for their needs. This study examines an analysis of the smartness diversity of European cities on the basis of the International Organization for Standardization 37120 norm dealing with sustainable development of communities. Cities with a higher level of certification exhibit more effective management and their residents show greater commitment to civic life. The assessment of the level of smartness was based on statistics collected by the World Council on City Data using Multidimensional Comparative Analysis. Hellwig’s (1968) synthetic indicators were used to create a ranking gauging the level of smartness of European cities which were classified into four groups. The investigation shows large disparities in the smartness of selected European cities. © 2018 The Author(s).","European cities; ISO37120; Smart city; Spatial management; Territorial management; Urban management",Article,Scopus
"Rai H.B., Verlinde S., Macharis C.","How Are Logistics Service Providers Adapting to Omnichannel retail?",2018,"IFAC-PapersOnLine",,"10.1016/j.ifacol.2018.08.382","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052908305&doi=10.1016%2fj.ifacol.2018.08.382&partnerID=40&md5=b7c693298874e551ad88813d7bf95ff8","An increasing number of retailers are moving towards an omnichannel model, by integrating online channels with a physical (or ‘offline’) store network. Logistics service providers, who used to be largely invisible to consumers, are becoming the primary point of contact in this omnichannel environment. To respond to this evolution, the logistics industry in general and certainly urban logistics players are introducing new developments and innovations. The goal of this research is to identify if and how traditional logistics service providers are adjusting to e-developments in retail. Our results show that their adjustments can be categorised into four strategies: business partnership, customer service, acquisition and expansion. Drivers behind these adjustments are the need to customise, specialise and extend their offer, to respond to retailers’ and consumers’ demand and to address sustainability matters. © 2018","City logistics; Last-mile distribution; Omnichannel retail; Retail supply chains; Urban freight",Article,Scopus
"Ming A., Peiye N.","Research on design model of sponge park landscape based on low impact development and green design method",2018,"Journal of Advanced Oxidation Technologies",,"10.26802/jaots.2018.09395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051354077&doi=10.26802%2fjaots.2018.09395&partnerID=40&md5=ba207f533da3ca452a7d5d219112d15c","The purpose of this paper is to research on the design model of sponge park landscape based on low impact development and green design method. It is the conflict between growing spiritual and cultural needs of the people and backward urban construction that matters in urban development, to which sponge park construction is crucial. Currently, China urbanization is speeding faster. The phenomena of ""empty city"" and ""ghost city"" are emerging in the context of disappearing urban green lands and destruction on eco-environment. It is, therefore, necessary to explore landscape design method of Sponge Park to build sustainable development of people first. The method proposed in this paper improves urban eco-environment and advance harmony development between human and nature. © 2018 Walter de Gruyter GmbH. All rights reserved.","Design Model; Green Design Method; Low Impact Development; Sponge Park Landscape",Article,Scopus
"Kratzer A.","Biosphere Reserves research: A bibliometric analysis",2018,"Eco.mont",2,"10.1553/eco.mont-10-2s36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050138403&doi=10.1553%2feco.mont-10-2s36&partnerID=40&md5=0039a5330c7b586fbca7098a163522e2","The Lima Action Plan, approved in 2016, stresses the important role of research and international collaborations within the World Network of Biosphere Reserves for societal transformation. This article aims to contribute to the LAP objectives by providing an up-to-date publication- and citation-based review of the literature, covering research related to biosphere reserves published between 1970 and 2016 and indexed by the Web of Science. Its general aim is to provide an overview, based on bibliometric data, of publications and major topics in Biosphere Reserve research and its international research network. The results show that there have been increased scientific output and citations in recent decades. Studies in various fields of natural, social and human-environmental research highlight that the World Network serves as a forum for the co-production of knowledge for sustainable development. © 2018, Verlag der Oesterreichischen Akademie der.","Bibliometrics; Biosphere reserve; Research; Web of Science",Article,Scopus
"Cioabla A.E., Popescu F., Trif-Tordai G., Dumitrel A.-G., Oprisa-Stanescu P.-D., Lelea D.","Sustainable development of Romanian cities through biogas production from municipal wastes and application in co-combustion processes",2018,"Thermal Science",1,"10.2298/TSCI170206183C","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047471290&doi=10.2298%2fTSCI170206183C&partnerID=40&md5=98a6ee5dac77b1f72c313b9d316c96ce","Today municipal wastes represent a general problem from multiple points of view: necessary space for depositing, odor, possible soil contamination. In the same time, a large quantity of organic residual material remains unused in terms of energy conversion by potentially producing a biofuel which, in its term, can be used for covering at least partially, the human demand for energy. In this context, the present paper underlines the possible applications of anaerobic fermentation for biogas production by using as main substrate solid municipal waste from city of Timisoara, Romania, inside a pilot installation for determining its potential for further usage at larger scale in firing or co-firing processes; in this context, conclusions will be traced, based on the resulted experiments. © 2018 Society of Thermal Engineers of Serbia.","Anaerobic digestion; Biogas; Food waste; Municipal waste",Article,Scopus
"Jerónimo Silvestre W., Antunes P., Leal Filho W.","The corporate sustainability typology: Analysing sustainability drivers and fostering sustainability at enterprises",2018,"Technological and Economic Development of Economy",13,"10.3846/20294913.2016.1213199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001975492&doi=10.3846%2f20294913.2016.1213199&partnerID=40&md5=c7b334423a9f4beb2f02853d156e5e2d","Much has been written about the need for more humane, ethical, socially just and transparent ways of doing business and performing entrepreneurial activities. Consistent with this, concepts such as sustainable development, corporate citizenship, corporate sustainability (CS), sustainable entrepreneurship, business ethics, and corporate social responsibility (CSR), among many others, have emerged. This diversity of expressions raises the need to development a new typology for to CS. This paper addresses this gap and describes a framework typology for corporate sustainability, by analysing sustainability drivers and the interactivity factors in the context of sustainability. It also describes the various types of sustainable emphasis given by companies and their associated levels of CS, which may pave the way for a new framework typology. © 2016 Vilnius Gediminas Technical University (VGTU) Press.","Business sustainability; Corporate governance; Corporate social responsibility; Corporate sustainability typology; Sustainability strategy; Triple bottom line",Article,Scopus
"Consorte-McCrea A., Griggs C., Kemp N.","Curriculum review of ESD at CCCU: A case study in health and wellbeing",2018,"World Sustainability Series",,"10.1007/978-3-319-70281-0_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071446554&doi=10.1007%2f978-3-319-70281-0_15&partnerID=40&md5=b2a2bf3ecf506c1e29cb66be91bb3008","Canterbury Christ Church University (CCCU) has produced a curriculum review tool to help teaching staff and programme directors identify the four core components of Education for Sustainable Development (ESD), as defined by the Quality Assurance Agency (QAA) ESD guidance: Global Citizenship; Environmental Stewardship; Social Justice, Ethics and Well-being and Futures Thinking. The review tool was designed in order to realise the University’s strategic aim ‘to support curriculum innovation so that all students have the opportunity to engage with sustainability related issues relevant to their discipline and chosen field of work’ (CCCU Sustainability Framework 2015a), to be used by programme teams to identify sustainability content that is already present, and to support opportunities for curriculum innovation and development. This paper explores the process of creating the ESD review tool﻿ at CCCU and results of carrying out a pilot review on the Foundation Degree in Health and Social Care, within the faculty of Health and Wellbeing. By using the mapping tool, it became apparent that the concept of sustainability was present within the Foundation Degree, however it was not explicit. Its use motivated team members to question their own contribution to creating a more sustainable future. It has been noted that although climate change poses the most serious threat to global health in the 21st Century, for health professionals the threat seems removed and distant. Realization seems to challenge individuals to explore the potential posed by the theme. Results indicate the importance of allowing academic staff the time and space to think and talk, so that engagement with the topic is possible. They also identify a need to re-frame sustainability to evoke positive emotions, capitalising on the things that can be achieved, rather than creating a sense of enormity that results in disempowerment. By sharing the findings of a review of ESD curriculum mapping exercises; of the opportunities and hardships involved in developing CCCU’s mapping tool; and the experience gained by piloting such tool, this paper will assist other universities that are interested in exploring the scope of ESD in their own curriculum. © Springer International Publishing AG 2018.","Curriculum review; Education for sustainable development; Health and wellbeing; Sustainability in higher education",Book Chapter,Scopus
"Phuong N.T.K.","Luminance distributions in the tropical sky conditions",2018,"Magazine of Civil Engineering",1,"10.18720/MCE.84.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068618163&doi=10.18720%2fMCE.84.18&partnerID=40&md5=1749b233019613669a1415f4ec67730f","Lighting engineering in construction is a complex scientific field, which requires the amalgamation of knowledge in the field of daylighting, construction and architecture, as well as other areas, including the humanities. Many studies have proven the benefits of natural light on health, activity, visual well-being and human productivity. Global environmental issues and the sustainable development movement require architectural design to achieve maximum energy efficiency. For all intents, daylighting calculations depend on the luminance distributions of the sky types. Currently, standard documents are used for the luminance distribution and daylighting calculations under overcast sky conditions in Vietnam, where the overcast sky and clear sky are not typically considered. For these reasons, an update of theoretical studies in the daylighting calculations and design the daylighting systems must be completed. Accordingly, this study offers the modern methods of analyzing the firmament luminance distributions when calculating Daylight Factor on the more realistic sky conditions. For this, the sky type have to be defined according to the location. Fifteen international standard types of the firmament with their descriptors are provided by Kittler et al. and a technique using a relation of diffuse and total solar illuminance levels named the cloudiness coefficient Ko are considered to define the sky condition in Hanoi and Ho Chi Minh City. As the results, the typical sky type for Hanoi is the partly cloudy sky no gradation towards zenith, slight brightening towards the Sun; when the sky type for Ho Chi Minh City is the partly cloudy, with brighter circumsolar region. From these results, the sky luminance distributions for daylighting calculations were proposed. A comparison shows the difference between these calculations can be allowed at the altitude angles γ of a point in the sky above 50o with the relative errors below 10 %. The method offered and verified in this study showed that, it has potential to be used for difference climate areas. © Phuong, N.T.K., 2018","Cloudiness coefficient; Daylight climate; Daylighting calculations; Firmament types; Sky luminance distributions",Article,Scopus
"Arizpe O., Juarez J., Cruz P., Torres A.","Evolution of a coastal oasis in a high population growth rate municipality: Los Cabos, Mexico",2018,"International Journal of Sustainable Development and Planning",2,"10.2495/SDP-V13-N4-605-613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049327540&doi=10.2495%2fSDP-V13-N4-605-613&partnerID=40&md5=e533846c55ded42b378f91826d06c4bc","The San Jose Estuary is an important coastal wetland for the conservation of biodiversity, used for centuries for the local population and tourism, in the Mexican municipality with the highest population growth rate, Los Cabos. This considered coastal oasis has been appointed as State Ecological Reserve (SER), RAMSAR site and area of importance for the conservation of birds. It is also an area of beautiful landscape with the contrast environment arid of the region, by what from makes decades is considered relevant for the sustainability of the city of San Jose del Cabo, being area of recreation of local population, tourism national and international, and for activities of birds watching, just in the center of one of the most important tourist region of Mexico. In this context, the purpose of the study was to develop the social, economic, and environmental characterization of the SER, to approach the knowledge of the status of the system, its evolution in the last two decades and as a basis for the urgent management strategies for the SER. Results to date show a high environmental deterioration, which increasing the vulnerability in the last decade. The polygon of the Natural Protected Area (SER) has changed four times in 20 years, demonstrating that their secular geomorphology has been reduced by more than 40% in the last 15 years by the unplanned tourism development. This has resulted in a big deterioration that threatens the sustainable development of the contiguous population of San José de el Cabo, increasing the pollution, fires, and finally, a recent decline of tourist interest in the declared also in 2014 as the priority wetland in Baja California Sur, Mexico. © 2018 WIT Press.","Coastal oasis; Estuary San Jose del Cabo; Natural protected area management; Sustainable tourism",Article,Scopus
"Bibri S.E.","Transitioning from Smart Cities to Smarter Cities: The Future Potential of ICT of Pervasive Computing for Advancing Environmental Sustainability",2018,"Urban Book Series",3,"10.1007/978-3-319-73981-6_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060670917&doi=10.1007%2f978-3-319-73981-6_10&partnerID=40&md5=65d3868e4b30d1fd9f7151d90b330597","Smart cities are evolving and ever changing, i.e., morphing into new faces. This is being fueled by the rapid computerization and urbanization of the world, driven by the evolvement of ICT visions of various forms of pervasive computing into deployable and achievable computing paradigms, as well as by the perceived role of advanced ICT in overcoming the challenge of urbanization. Indeed, visions of noteworthy advances in computing and ICT bring with them wide-ranging common visions on how cities as social fabrics will evolve in the future along with the immense opportunities and potential threats such future will bring. However, there are several critical issues that remain largely ignored concerning smarter cities. In particular, smarter (and smart) cities involve several problems—when it comes to their development and implementation as to their concrete contribution to and explicit incorporation of the fundamental goal of environmentally sustainable development. They moreover pose many risks to environmental sustainability due to the ubiquity of computing and the massive use of ICT throughout all urban domains. Also, relatively little or no attention has been given to smarter cities as future visions of smart cities in terms of the potential of ICT of various forms of pervasive computing to respond to the challenge of environmental sustainability. In addition, it is important not to conceive of smarter cities as “isolated islands”, like some urban scholars might presume. Instead, the interplay between such cities and other scales, as well as the links to political and regulatory processes on a macro level have to be recognized. The purpose of this chapter is manifold. First, it reviews the key deficiencies, misunderstandings, fallacies, and challenges associated with smart and smarter cities with respect to environmental sustainability. Second, it identifies the significant risks that smarter cities pose to environmental sustainability, which are expected to escalate during the transition of smart cities to smarter cities. Third, it substantiates the potential that smarter cities hold in accelerating and advancing environmental sustainability on the basis of ICT of various forms of pervasive computing. The underlying assumption is that smarter cities are still at the early stage of their development and thus could, if planned strategically, do a lot more in this regard, including the mitigation of environmental risks posed by ICT itself, if linked to the goal of environmentally sustainable development. Fourth, this chapter endeavors to reflect on what it means for smart cities to move behind their foundational visions as they transition to smarter cities and embrace environmental sustainability as an important trend increasingly gaining prominence in urban development as a result of the unprecedented urbanization of the world. Fifth, this chapter probes both the ways in which the transition of smart cities to smarter cities (with environmental sustainability in mind) can be managed or governed at the macro level as well as the role of politics and policy in the creation and evolution of smarter cities. This entails drawing on different theoretical perspectives from socio-technical studies, innovation studies, and discursive studies, most notably transition governance; technological and national innovation systems; and the link between political practice and the emergence, insertion, and functioning of new discourses. © 2018, Springer International Publishing AG, part of Springer Nature.","Big data analytics; Context-aware computing; Environmental risks; Environmental sustainability; Environmentally sustainable development; ICT; Innovation systems; Pervasive computing; Smart cities; Smarter cities; Socio-technical systems; Transition governance; Visions",Book Chapter,Scopus
"Oke A.E., Aigbavboa C.O., Cane T.K.","Appraisal of smartization of major cities in South Africa",2018,"Lecture Notes in Networks and Systems",,"10.1007/978-3-319-74500-8_43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070278580&doi=10.1007%2f978-3-319-74500-8_43&partnerID=40&md5=76e6f2255706d91c7b20f578798dae20","The growing nature of cities through globalization and advancement in technology have necessitated for the transformation of infrastructures and other elements of the cities in the quest of meeting up with the sustainable development goals. This is known as smartization process, which implies that cities should be designed and modernized focusing on the social, environmental and ﬁnancial beneﬁts to the current and future citizens. Using the basis of smartization process, smart city initiates as well as cities in motion index (CIMI), this study examines the characteristics and global ranking of major cities in South Africa within a 3 years period. It could be observed that there has been a decline in average ranking of the selected cities by about 4.26% which is a concern not only for agencies of government responsible for city planning and development but also construction stakeholders that are involved in the design, development and management of cities and their infrastructures. © Springer International Publishing AG, part of Springer Nature 2018.","City in motion; Information technology; Smart city Sustainable construction",Book Chapter,Scopus
"Chirisa I., Mukarwi L., Matamanda A.R.","Prospects and options for sustainable and inclusive crowdfunding in African Cities",2018,"Advances in E-Business Research Series",,"10.4018/978-1-5225-3952-0.ch011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065802066&doi=10.4018%2f978-1-5225-3952-0.ch011&partnerID=40&md5=3cf2be10d360f0a990bf8bf1d145dfc9","The utility of crowdfunding in promoting sustainable development is beyond doubt due to its popularity in the Global North. The application of this concept in the Global South, especially in Africa, is illunderstood and questionable considering the high levels of corruption, poverty, and poor governance. Applying the concept of crowdfunding in Africa then becomes problematic. The chapter aims to undertake a critical analysis of the concept of crowdfunding and its sustainability in advancing the success of urban-based projects in African cities. What can (or should) be the defining pillars for sustainable and inclusive crowdfunding? What are the known (or even unknown) limits and prospects to initiatives like crowdfunding? What are the answers to the colonial legacy derived scepticisms about self-worth and context? What options do the African cities have? The chapter engages a mix of methodologies including literature review, document review, and case studies. Thematic content analysis is applied in building up the discourse. From the study, five critical observations emerge. © 2018 by IGI Global.",,Book Chapter,Scopus
"Zhou Z., Wang T.","Dynamic evolution and regulation of vulnerability of chemical economic system",2018,"Chemical Engineering Transactions",,"10.3303/CET1871227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059562150&doi=10.3303%2fCET1871227&partnerID=40&md5=1d5e5fb79794cbf849cab0721eec3749","In order to better avoid and adapt to the vulnerability of the Chemical economic system, this paper studies the dynamic evolution and regulation approach of such vulnerability. Taking a city in northeast China as an example, this paper analyzes the dynamic evolution of the vulnerability of the Chemical economic system using the neural network model and the comprehensive evaluation method and establishes a vulnerability evaluation model. The study finds that the vulnerability of the Chemical economic system is generally at a low level on a downward trend, showing that the vulnerability of the Chemical economic system is the main constraint to the sustainable development of the Chemical city. And the main influencing factors to the vulnerability of the economic system are the rigid industrial structure and the irrational investment structure. Copyright © 2018, AIDIC Servizi S.r.l.",,Article,Scopus
"Appendino F., Giliberto F.","Towards a cultural ecology in urban environments: New challenges for environmental impact assessment",2018,"Green Energy and Technology",1,"10.1007/978-3-319-78271-3_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051842859&doi=10.1007%2f978-3-319-78271-3_17&partnerID=40&md5=5ce35f973d78e26f331cadbeecb3c70e","Over the last decades, sustainability concerns have been at the heart of the debate on the future development of cities worldwide. These challenges are key issues in the Pope’s Encyclical Letter Laudato Sì of 2015, where an integral vision of ecology is proposed. In this framework, the article focuses on cultural ecology, defined as the interaction between culture, man, and environment, providing a parallelism between the encyclical letter and the Recommendation on the Historic Urban Landscape, adopted by UNESCO in 2011. Both documents stress the relevance of cultural heritage for urban sustainable development, the need for a comprehensive approach and the contribution that impact assessment tools could give to achieve this objective. Discussing the case of Liverpool (UK), this paper highlights the limits of Environmental Impact Assessments (EIAs) for an adequate consideration of cultural heritage and outlines the potentialities of Heritage Impact Assessments (HIAs) toward an “integral ecology” in urban contexts. © Springer International Publishing AG, part of Springer Nature 2018.",,Book Chapter,Scopus
"Han Y., Zheng W., Song S., Zheng L., Tian D.F.","Research on the construction of ecological landscape efficiency system of green space in winter City of Harbin, China",2018,"Journal of Advanced Oxidation Technologies",,"10.26802/jaots.2017.07409","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051349167&doi=10.26802%2fjaots.2017.07409&partnerID=40&md5=48903a93f069a89c9808a438b4d5f890","The advantages and disadvantages of urban green space are very important for the sustainable development of urban ecosystem. The research showed that strengthening the components of the evaluation system of urban green space ecological benefits was of great significance for guiding urban ecological construction scientifically.This study combed and analyzed the status of Harbin Greenland in winter cities of China. We put forward the core index of ecological landscape efficiency of urban green space, including the index of natural landscape, green energy and material utilization, green space ecological landscape biochemical index, green landscape pattern index, ecological landscape connotation and culture. On the basis of core indicators, 25 two level index factors were built up to form the evaluation system of ecological landscape benefit in winter cities. Through the components of the benefit system of the greenbelt ecosystem, we will lay the foundation for further research. © 2018 Walter de Gruyter GmbH. All rights reserved.","Evaluation system; Greenbelt landscape; Particle swarm optimization; Winter city",Article,Scopus
"Nobre Â.L.","Morality as emotions in process: Neuropsychoanalysis, behavioural economics and global citizenship",2018,"New Interdisciplinary Landscapes in Morality and Emotion",,"10.4324/9781315143897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047040441&doi=10.4324%2f9781315143897&partnerID=40&md5=8a214d14508095f1477796e4a58ed1f8","Within the current context of post-industrial societies, the role played by emotions in determining morality constitutes a fertile ground of research. Morality standards are determined through an open process that dynamically transverses different societal and scientific areas. Neuropsychoanalysis links biological and psychoanalytic insights in order to study the self. Behavioural economics highlight the importance of considering the psychological aspects of decision making. And global citizenship represents a constellation of constructs that include sustainable development models, cyberpolitics and socio-technical systems, such as industry 4.0. The ideal and utopian drive for the creation of a better world and a more just society is itself an open process that includes learning and the repetition or rejection of previously accepted norms. Using the reading lenses of different conceptual frameworks, the present chapter argues for the need of an evolutionary and developmental perspective on morality, taking emotions as the impetus of such dynamics. © 2018 selection and editorial matter, Sara Graça da Silva; individual chapters, the contributors.",,Book Chapter,Scopus
"Ren A.","Construction of life cycle evaluation model for urban innovative ecological system based on new-type urbanization",2018,"Open House International",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045104116&partnerID=40&md5=a2ded815cdde79c9d3ff8c73a19c3002","China's urbanization is a traditional development way of high energy consumption, low efficiency and extensive type. The resulting ecological environment damage and other problems seriously restrict the healthy and sustainable development of the city. Based on this, aiming at the complexity of the system, the multi-objective classification matrix method of fuzzy decision was selected, and the life cycle assessment model of the urban innovation ecosystem under the background of new urbanization in China was constructed. The research on the innovative ecological system planning of a heavy industrial city was carried out, and the wall was greening in the top space of the building. In the town planning, wind energy, solar power system, green corridor and ground floor were designed. Practice has proved that introducing innovative ecosystem into urbanization has played an important role in purifying urban air, increasing urban greening, improving energy structure and air pollution. © 2018, Open House International Association.","Evaluation model; Life cycle; New-type urbanization; Urban innovation ecosystem",Article,Scopus
