Authors,Title,Year,Source title,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Source
"Chen K., Liu X., Ding L., Huang G., Li Z.","Spatial characteristics and driving factors of provincial wastewater discharge in China",2016,"International Journal of Environmental Research and Public Health",11,"10.3390/ijerph13121221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006856524&doi=10.3390%2fijerph13121221&partnerID=40&md5=66f72e29b7980620a1fab7d6d184d47e","Based on the increasing pressure on the water environment, this study aims to clarify the overall status of wastewater discharge in China, including the spatio-temporal distribution characteristics of wastewater discharge and its driving factors, so as to provide reference for developing “emission reduction” strategies in China and discuss regional sustainable development and resources environment policies. We utilized the Exploratory Spatial Data Analysis (ESDA) method to analyze the characteristics of the spatio-temporal distribution of the total wastewater discharge among 31 provinces in China from 2002 to 2013. Then, we discussed about the driving factors, affected the wastewater discharge through the Logarithmic Mean Divisia Index (LMDI) method and classified those driving factors. Results indicate that: (1) the total wastewater discharge steadily increased, based on the social economic development, with an average growth rate of 5.3% per year; the domestic wastewater discharge is the main source of total wastewater discharge, and the amount of domestic wastewater discharge is larger than the industrial wastewater discharge. There are many spatial differences of wastewater discharge among provinces via the ESDA method. For example, provinces with high wastewater discharge are mainly the developed coastal provinces such as Jiangsu Province and Guangdong Province. Provinces and their surrounding areas with low wastewater discharge are mainly the undeveloped ones in Northwest China; (2) The dominant factors affecting wastewater discharge are the economy and technological advance; The secondary one is the efficiency of resource utilization, which brings about the unstable effect; population plays a less important role in wastewater discharge. The dominant driving factors affecting wastewater discharge among 31 provinces are divided into three types, including two-factor dominant type, three-factor leading type and four-factor antagonistic type. In addition, the proposals aimed at reducing the wastewater discharge are provided on the basis of these three types. © 2016 by the authors.","Driving factor; ESDA; LMDI; Spatio-temporal evolution; Wastewater discharge",Article,Scopus
"Perini K., Sabbion P.","Urban sustainability and river restoration: Green and blue infrastructure",2016,"Urban Sustainability and River Restoration: Green and Blue Infrastructure",4,"10.1002/9781119245025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013852063&doi=10.1002%2f9781119245025&partnerID=40&md5=e2287658e3920469a17a3f7fb1d7dfd5","Urban Sustainability and River Restoration: Green and Blue Infrastructure considers the integration of green and blue infrastructure in cities as a strategy useful for acting on causes and effects of environmental and ecological issues. River restoration projects are unique opportunities for sustainable development and smart growth of communities, providing multiple environmental, economic, and social benefits.This book analyzes initiatives and actions carried out and developed to improve environmental conditions in cities and better understand the environmental impact of (and in) dense urban areas in the United States and in Europe. © 2017 by John Wiley & Sons Ltd. All rights reserved.",,Book,Scopus
"Essah M., Andrews N.","Linking or de-linking sustainable mining practices and corporate social responsibility? Insights from Ghana",2016,"Resources Policy",21,"10.1016/j.resourpol.2016.08.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986626894&doi=10.1016%2fj.resourpol.2016.08.008&partnerID=40&md5=36fcf7ccbd9cd6fdd08da45d982ee6b4","In spite of the growing popularity of this endeavor, it can be argued that it is not a corporation's primary objective to advance development in areas where they operate. However, due to prevailing community concerns and the negative ramifications of their activities on local livelihoods, they tend to embrace this idea both in discourse and actual corporate social responsibility (CSR) initiatives. Thus, our goal is not to argue that mining companies have not embraced the notion of ‘sustainable development’. Instead, we seek to highlight the discrepancy that exists between practices they consider to be sustainable and the experiences and perceptions of local communities regarding such activities. Based on our analysis of two gold mining companies in Ghana, we suggest that this discrepancy prevails due to the mere focus on land reclamation and other disjointed CSR programs instead of a more nuanced framework that places affected communities at its core. © 2016 Elsevier Ltd","Communities; CSR; Ghana; Livelihoods; Mining; Sustainability",Article,Scopus
"Sugiri A., Mardiansyah F.H., Ma'rif S.","Toward equitable oil governance: Improving the benefits for local people in the Cepu Block, Indonesia",2016,"International Journal of Civic, Political, and Community Studies",1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012231826&partnerID=40&md5=c7a3aceba5c01653716c10c31f747136","Oil (and gas) governance in the Cepu Block has brought a number of issues that can be related to equity failures. The most disadvantaged parties of the failures include some of local communities in Blora Regency of Central Java and Bojonegoro of East Java. Accommodating the interests of the local people, thus, becomes important, especially for accelerating poverty alleviation. This should be done in the framework of equity-based development. The big research question is: Considering that the equity failures in the oil and gas governance of Cepu Block are closely related to the lack of participation of local communities, how should the governance be more participatory to be able to distribute the benefits more equitably for the local people? This article presents progress of two years of research in answering this question (i.e., from the perception of the local people). It has used a mixed approach with a proportional random sampling to the worse-off households in the districts of Jiken, Sambong, and Cepu in Blora, and Ngasem, Kalitidu, and Dander in Bojonegoro. A focus group discussion (FGD) involving the local people from those districts obtained the needed information. It is confirmed that four aspects of benefits distribution experience severe equity failure (i.e., the aspects of job opportunity, taxation, social security, and basic infrastructure). A model to reformulate the related policies to be more equitable has then been discussed in the FGD. The results have confirmed that equitable opportunities in relevant skills education and capacity development should be prioritized. Indeed, the applicability of the proposed model should still be verified to other stakeholders (i.e., the related governments and authorized institutions in the Cepu Block oil governance). This will be done in the second year's research. © Common Ground Publishing, Agung Sugiri, Fadjar Hari Mardiansyah, Samsul Ma'rif All Rights Reserved.","Benefit distribution; Equity-based development; Local people participation; Oil governance; Poverty alleviation; Sustainable development",Article,Scopus
"Gasalla M.A., Gandini F.C.","The loss of fishing territories in coastal areas: the case of seabob-shrimp small-scale fisheries in São Paulo, Brazil",2016,"Maritime Studies",6,"10.1186/s40152-016-0044-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979971009&doi=10.1186%2fs40152-016-0044-2&partnerID=40&md5=f7e1c450e9a42ee491cd728a3c17c886","Knowledge of the difficulties, costs, and territorial issues surrounding fishing communities seems crucial to achieve sustainable development goals in marine and coastal zones. However, such knowledge is not always available, sufficient, or even identifiable. The seabob-shrimp small-scale fisheries in the shallow waters of the State of São Paulo, in Southeastern Brazil, plays an important role in coastal livelihoods, providing social and economic benefits for a number of local communities and a premium source of regional seafood. Around 4000 fish-workers produce supplies for restaurants, fishmongers and supermarkets in coastal towns with about 2 million inhabitants. Nevertheless, harbor and naval mooring, the construction of pipelines, sewage disposal, controversial seasonal closures, and marine spatial zoning have all restricted the activity. A territorial approach is here proposed to examine the timeline of vertically implemented laws/regulations that may have resulted in a decrease of territories formerly available to that fisheries, accompanied by a comprehensive outlook of the overall policy context. The shrinkage of fishing territories has been evidenced and the kind of territorial loss detected does not seem to be implicit in cost analysis of fisheries, ecosystem services, or compensation. Top-down policies and a misunderstanding of environmental mitigation programs appear to have been contributing to increasing conflicts, mining multi-stakeholder processes and social justice in contrast to the ascendant economic growth of both the oil and gas and port industries. While economic and political pressures seem to shape current fishing territories, the recognition of the diversity of interests and power asymmetries in coastal zones directs our attention to a vital, often ignored, dimension of social reality. Institutional challenges and recommendations, such as territorial use rights and legal innovations are discussed, adding value to the self-organization of local communities for an effective process of balanced power both within and outside legal marine protected areas. © 2016, Gasalla.","Coastal stewardship; Compensation; Dredging; Environmental policies; Fishers; Marine protected areas; Oil and gas; Territorial approach",Article,Scopus
"Cheng E.S.-K.","Return migrants, mini-tours and rural regeneration: A study of local food movement in Taiwan",2016,"Asia Pacific Viewpoint",4,"10.1111/apv.12128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007179565&doi=10.1111%2fapv.12128&partnerID=40&md5=4eb482e1069808c1bc76a3415fa23b45","Since the turn of the century, food safety has been one of the most significant social issues in Taiwan. In face of a series of alarming food-poisoning scares, which pushed many Taiwanese to search for good safe food, the Taiwanese authorities have initiated a variety of strategies to handle food production issues. At county level, government sponsored projects, such as rural regeneration projects, have coincided with a wave of return migration, in which young city dwellers have returned to rural towns in order to engage in sustainable food production. There is also a popularising trend of ‘mini-tours’, a leisurely activity that sees urban tourists visiting rural regions in search of ‘authentic’ traditions, such as those around food. This confluence of food safety concerns, official rural regeneration schemes, civil movements for sustainable food production, local tourism and emerging discourses on authentic food and food localism has fashioned an interesting food scene in Taiwan. This paper will examine the impacts of these joint forces. It will also illustrate how local food producers have struggled to construct a new food producer–consumer relationship that also contributes to the sustainable development of Taiwan. © 2016 Victoria University of Wellington and John Wiley & Sons Australia, Ltd","authentic traditions; food safety; local tourism; rural regeneration; sustainable development; Taiwan",Article,Scopus
"Sharma R., Goel S.","Stand-alone hybrid energy system for sustainable development in rural India",2016,"Environment, Development and Sustainability",7,"10.1007/s10668-015-9705-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940469052&doi=10.1007%2fs10668-015-9705-3&partnerID=40&md5=b8a47358c299c10d102b7bf0e509143f","Renewable energy system such as solar, wind, small hydro and biogas generators can be used successfully in rural off-grid locations where grid connection is not possible. The main objectives of this study are to examine which configuration is the most cost-effective for the village. One renewable energy model has been developed for supplying electric power for 124 rural households of an off-grid rural village in eastern India. The load demand of the village was determined by the survey work, and the loads were divided into three sub-heads such as primary load I, primary load II and deferred load. Locally available energy sources such as solar radiation and biogas derived from cow dung and kitchen wastes were used as sensitivity variables. This study is unique as it has not considered any diesel generator for supplying unmet electricity to the households; rather it completely depends on locally available renewable resources. Here in this paper, two different models were taken and their cost and environmental benefit were discussed and compared. The net present cost, levelised cost of energy and operating cost for various configurations of models were determined. The minimum cost of energy of $0.476/kWh with lowest net present cost of $386,971 and lowest operating cost ($21,025/year) was found with stand-alone solar–biogas hybrid system. © 2015, Springer Science+Business Media Dordrecht.","HOMER; Hybrid; Insolation; Optimisation; Photovoltaics",Article,Scopus
"Newton P., Gomez A.E.A., Jung S., Kelly T., Mendes T.D.A., Rasmussen L.V., Reis J.C.D., Rodrigues R.D.A.R., Tipper R., van der Horst D., Watkins C.","Overcoming barriers to low carbon agriculture and forest restoration in Brazil: The Rural Sustentável project",2016,"World Development Perspectives",13,"10.1016/j.wdp.2016.11.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014016802&doi=10.1016%2fj.wdp.2016.11.011&partnerID=40&md5=73910124018ce55aae657fb68e57f978","The Rural Sustentável project aims to decrease greenhouse gas emissions, reduce poverty, and promote sustainable rural development in the Brazilian Amazon and Atlantic Forest biomes: by restoring deforested and degraded land, and by facilitating and promoting the uptake of low carbon agricultural technologies. The project offers farmers a) access to information, through demonstration units and field days; b) access to technical assistance, through in-person and online training and capacity-building; c) access to rural credit, through collaborative farmer-technician partnerships, and d) financial incentives, in the form of results based financing to successful farmer-technician teams. The project is still in its implementation stage, but the innovative design and theory of change of this project offer insights into possible mechanisms for promoting forest restoration on private lands in the tropics. © 2016 The Authors","Greenhouse gas emissions; Livelihoods; Results-based finance; Rural credit; Smallholders; Sustainable development",Article,Scopus
"Chen H., Taniguchi M.","Measuring sustainability for rural settlement development: Environmental balance assessment based on the ecological footprint",2016,"Journal of Urban Planning and Development",1,"10.1061/(ASCE)UP.1943-5444.0000337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997496949&doi=10.1061%2f%28ASCE%29UP.1943-5444.0000337&partnerID=40&md5=f01a243aaa514bd38aecf499a17fb5e0","Rural areas support urban areas by preserving natural environments such as forests and agricultural food products. However, because of urbanization after the high-growth period, the ecological balance has deteriorated because of land development, abandonment of cultivation, automobile dependency, and similar factors. This study assessed an improved method of calculating the ecological footprint (EF) value, which assigns a rating for environmental balance in rural areas. Residents' consumption is calculated based on the environmental load (cultivation, CO2 emission, and similar loads) that residents generate during daily life activities. A case study of Tsukuba city in Ibaraki Prefecture reveals a wide distribution of traditional settlements for which this system can determine the environmental balance. Analysis of the case study shows: (1) environmental productivity and consumption capacity differed greatly according to the advancement of urban development, and (2) only a few settlements, located in forested areas, are ecologically balanced. © 2016 American Society of Civil Engineers.",,Article,Scopus
"Arnauld de Sartre X., Oszwald J., Veiga I., Castro M., de Assis W.S., Michelloti F., Rocha C., Souza H., Sebille P., Dolédec S., Lavelle P.","Sustainable development policies and the spread of land-sharing practices – A statistical assessment in a frontier region of the Brazilian Amazon",2016,"Journal of Rural Studies",2,"10.1016/j.jrurstud.2016.09.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989820436&doi=10.1016%2fj.jrurstud.2016.09.009&partnerID=40&md5=66ac28b55779e08076534ade326e1fa3","Agrarian reform has become at highly topical issue in Brazil and is proceeding mainly along the Amazonian pioneer fronts, thus jeopardising the continuity of forest cover. Although it is sometimes accompanied by highly proactive policies for sustainable development, the results of these policies are extremely variable. In this article, we compare four sites where agrarian reforms have been applied; they are located along the boundary between eastern Amazonia (deforestation arc) and central Amazonia (along a pioneer front) and are variously covered by sustainable development policies. In each of these sites, we surveyed plant cover, existing production systems, the characteristics of the local populations and their quality of life in the sites themselves. We bring out discrepancies between sustainable development policies applied in the sites and their environmental preservation status. These discrepancies cannot be accounted for by the characteristics of the populations and do not bear any relation to people's quality of life in the different sites. While effects of context and of local levels of acceptance account for the success or failure of sustainable development projects, the agrarian reform policies we investigated are characterized by impacts that are negative for the environment but positive for the quality of life of local populations. By proposing a series of multivariate analyses and their combination through a scalar analysis, this article also puts forward an original methodology for studies of relationships between people and their environment. © 2016 Elsevier Ltd","Agrarian reform; Amazonia; Family farming; Inter-class analyses; Land sharing/land sparing; Pioneer front",Article,Scopus
"Waldenström C., Ferguson R., Sundberg C., Tidåker P., Westholm E., Åkerskog A.","Bioenergy From Agriculture: Challenges for the Rural Development Program in Sweden",2016,"Society and Natural Resources",2,"10.1080/08941920.2016.1150538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962127947&doi=10.1080%2f08941920.2016.1150538&partnerID=40&md5=6ba9cfe5f0463fe466b2d8a2976952fd","This article addresses the challenges for the EU Rural Development Program (RDP) to promote sustainable bioenergy production from agriculture. Drawing on the Swedish example, we identify opportunities for farmers and discuss agricultural-based bioenergy production in relation to the program objectives for agricultural competitiveness, sustainability and climate effects, and rural development. The sustainability and climate effects of agricultural-based bioenergy can be ascertained only through contextual analysis, and research indicates that rural development may be best promoted through local collaborative energy systems. Contrasting two ideal-type roles farmers may assume in bioenergy production, we discuss Swedish institutional contexts of energy production. In Sweden, the national energy policy tends to favor large-scale energy solutions and farmers taking on the roles as suppliers of primary products in large-scale energy systems. For RDP objectives to be realized, this tendency needs to be countered, local solutions need to be supported, and a national three-tiered energy policy integration needs to be furthered. © 2016, Copyright © Taylor & Francis Group, LLC.","Agriculture and the environment; energy policy; environmental management; policy and politics; rural and agricultural development; sustainable development",Article,Scopus
"Bouzekraoui H., El Khalki Y., Mouaddine A., Lhissou R., El Youssi M., Barakat A.","Characterization and dynamics of agroforestry landscape using geospatial techniques and field survey: a case study in central High-Atlas (Morocco)",2016,"Agroforestry Systems",6,"10.1007/s10457-015-9877-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945151409&doi=10.1007%2fs10457-015-9877-8&partnerID=40&md5=d46179e5acaef45318eb1215ef984aff","Agroforestry has emerged as a pertinent answer to the challenges of modern agriculture. Agroforestry landscapes characterization allows to conduct a management policy of rural and mountain landscapes and to produce economical, environmental and social benefits. Due to its geographical location and its natural potential, the rural Agoudi N’Lkhir Municipality has very rich and diversified agroforestry assets: arboriculture and considerable forestry resources. However, these agroforestry landscapes are subject to accelerated degradation due to anthropogenic and natural factors are causing the weakening of the natural environment. The purpose of our study is to determine the agroforestry landscapes characteristics of Agoudi N’Lkhir rural municipality, the dynamics of these agroforestry landscapes and responsible partners for the management of these landscapes. The methodology of this study uses the synergy between several techniques: geographical information system (GIS), field survey, processing and analyzing remote sensing images data, and finally the use of landscaped and agroforestry diagnosis. The results showed that the forest of the municipality decreased strongly in the order of 36 % in 35 years (1973–2008). The most of agriculture and livestock are traditional (Bour) and should undergo an appropriate development. The paper highlights policy and efforts to do for developing the rural mountainous agroforestry landscapes of Agoudi N’Lkhir Municipality and identifies entry points for success agroforestry adoption. To improve the current situation of agroforestry system, the different managers of this space must meet, discuss and consult with all stakeholders to launch together, in a perspective of sustainable development and management actions of this territory. © 2015, Springer Science+Business Media Dordrecht.","Agroforestry; GIS; Landscape; Morocco; Planning; Remote sensing",Article,Scopus
